Dia,Mes,Ano,Caudal_Diario
27,SET,1968,331.55
28,SET,1968,365.16
29,SET,1968,301.37
30,SET,1968,264.23
31,SET,1968,
1,OCT,1968,303.42
2,OCT,1968,384.01
3,OCT,1968,434.81
4,OCT,1968,316.03
5,OCT,1968,338.09
6,OCT,1968,398.1
7,OCT,1968,387.54
8,OCT,1968,490.07
9,OCT,1968,408.93
10,OCT,1968,411.68
11,OCT,1968,371.85
12,OCT,1968,483.77
13,OCT,1968,514.55
14,OCT,1968,418.2
15,OCT,1968,800
16,OCT,1968,720
17,OCT,1968,620
18,OCT,1968,590
19,OCT,1968,700
20,OCT,1968,540
21,OCT,1968,425
22,OCT,1968,370
23,OCT,1968,315
24,OCT,1968,310
25,OCT,1968,410
26,OCT,1968,420
27,OCT,1968,365
28,OCT,1968,520
29,OCT,1968,580
30,OCT,1968,510
31,OCT,1968,450
1,NOV,1968,450
2,NOV,1968,440
3,NOV,1968,365
4,NOV,1968,345
5,NOV,1968,300
6,NOV,1968,260
7,NOV,1968,265
8,NOV,1968,410
9,NOV,1968,360
10,NOV,1968,275
11,NOV,1968,240
12,NOV,1968,220
13,NOV,1968,210
14,NOV,1968,195
15,NOV,1968,185
16,NOV,1968,180
17,NOV,1968,220
18,NOV,1968,210
19,NOV,1968,205
20,NOV,1968,205
21,NOV,1968,200
22,NOV,1968,195
23,NOV,1968,300
24,NOV,1968,365
25,NOV,1968,390
26,NOV,1968,350
27,NOV,1968,370
28,NOV,1968,360
29,NOV,1968,315
30,NOV,1968,275
31,NOV,1968,
1,DIC,1968,280
2,DIC,1968,260
3,DIC,1968,220
4,DIC,1968,225
5,DIC,1968,230
6,DIC,1968,195
7,DIC,1968,175
8,DIC,1968,160
9,DIC,1968,150
10,DIC,1968,130
11,DIC,1968,140.88
12,DIC,1968,134.66
13,DIC,1968,125.84
14,DIC,1968,121.08
15,DIC,1968,115.38
16,DIC,1968,113.56
17,DIC,1968,113.56
18,DIC,1968,108.1
19,DIC,1968,100.82
20,DIC,1968,97.3
21,DIC,1968,93.9
22,DIC,1968,92.2
23,DIC,1968,103.48
24,DIC,1968,103
25,DIC,1968,85.4
26,DIC,1968,80.46
27,DIC,1968,78.92
28,DIC,1968,77.38
29,DIC,1968,74.3
30,DIC,1968,71.22
31,DIC,1968,68.14
1,ENE,1969,66.6
2,ENE,1969,65.3
3,ENE,1969,64
4,ENE,1969,62.7
5,ENE,1969,61.4
6,ENE,1969,60.1
7,ENE,1969,57.5
8,ENE,1969,56.2
9,ENE,1969,56.2
10,ENE,1969,56.2
11,ENE,1969,56.2
12,ENE,1969,54.9
13,ENE,1969,53.6
14,ENE,1969,52.42
15,ENE,1969,52.42
16,ENE,1969,52.42
17,ENE,1969,51.24
18,ENE,1969,52.42
19,ENE,1969,53.6
20,ENE,1969,62.07
21,ENE,1969,53.6
22,ENE,1969,57.07
23,ENE,1969,59.45
24,ENE,1969,54.96
25,ENE,1969,56.91
26,ENE,1969,57.5
27,ENE,1969,51.24
28,ENE,1969,51.42
29,ENE,1969,48.88
30,ENE,1969,45.34
31,ENE,1969,42.98
1,FEB,1969,40.76
2,FEB,1969,39.72
3,FEB,1969,39.72
4,FEB,1969,39.72
5,FEB,1969,37.64
6,FEB,1969,35.56
7,FEB,1969,34.52
8,FEB,1969,33.48
9,FEB,1969,33.48
10,FEB,1969,33.48
11,FEB,1969,33.48
12,FEB,1969,33.48
13,FEB,1969,33.48
14,FEB,1969,31.5
15,FEB,1969,29.52
16,FEB,1969,30.46
17,FEB,1969,44.15
18,FEB,1969,46.58
19,FEB,1969,37.38
20,FEB,1969,33.48
21,FEB,1969,31
22,FEB,1969,31040
23,FEB,1969,32.44
24,FEB,1969,33.48
25,FEB,1969,31.5
26,FEB,1969,29.52
27,FEB,1969,29.52
28,FEB,1969,28.58
29,FEB,1969,
30,FEB,1969,
31,FEB,1969,
1,MAR,1969,27.64
2,MAR,1969,27.64
3,MAR,1969,27.64
4,MAR,1969,27.64
5,MAR,1969,27.64
6,MAR,1969,27.64
7,MAR,1969,27.88
8,MAR,1969,29.62
9,MAR,1969,26.7
10,MAR,1969,25.76
11,MAR,1969,25.76
12,MAR,1969,29.27
13,MAR,1969,28.58
14,MAR,1969,27.64
15,MAR,1969,25.76
16,MAR,1969,23.88
17,MAR,1969,25.76
18,MAR,1969,25.76
19,MAR,1969,23.88
20,MAR,1969,23.88
21,MAR,1969,23.88
22,MAR,1969,25.76
23,MAR,1969,28.11
24,MAR,1969,23.88
25,MAR,1969,22
26,MAR,1969,22
27,MAR,1969,24.82
28,MAR,1969,33.51
29,MAR,1969,30.95
30,MAR,1969,26.7
31,MAR,1969,26.23
1,ABR,1969,41.53
2,ABR,1969,28.58
3,ABR,1969,27.64
4,ABR,1969,32.09
5,ABR,1969,26.7
6,ABR,1969,23.88
7,ABR,1969,22.94
8,ABR,1969,22
9,ABR,1969,24.35
10,ABR,1969,27.17
11,ABR,1969,33.35
12,ABR,1969,47.82
13,ABR,1969,65.3
14,ABR,1969,78.68
15,ABR,1969,142.51
16,ABR,1969,73.5
17,ABR,1969,129.68
18,ABR,1969,166.46
19,ABR,1969,96.52
20,ABR,1969,69.92
21,ABR,1969,109.21
22,ABR,1969,151.36
23,ABR,1969,113.92
24,ABR,1969,90.5
25,ABR,1969,110.52
26,ABR,1969,86.89
27,ABR,1969,72.76
28,ABR,1969,72.07
29,ABR,1969,64
30,ABR,1969,58.8
31,ABR,1969,
1,MAY,1969,57.1
2,MAY,1969,73.8
3,MAY,1969,72.7
4,MAY,1969,78
5,MAY,1969,78.8
6,MAY,1969,64.7
7,MAY,1969,55.8
8,MAY,1969,52.1
9,MAY,1969,65.5
10,MAY,1969,92.1
11,MAY,1969,67.1
12,MAY,1969,66.8
13,MAY,1969,76.9
14,MAY,1969,106
15,MAY,1969,154
16,MAY,1969,158
17,MAY,1969,171
18,MAY,1969,134
19,MAY,1969,105
20,MAY,1969,89.6
21,MAY,1969,95.6
22,MAY,1969,97.8
23,MAY,1969,87.5
24,MAY,1969,78.2
25,MAY,1969,85.3
26,MAY,1969,92.8
27,MAY,1969,128
28,MAY,1969,113
29,MAY,1969,116
30,MAY,1969,125
31,MAY,1969,116
1,JUN,1969,140
2,JUN,1969,136
3,JUN,1969,168
4,JUN,1969,158
5,JUN,1969,132
6,JUN,1969,134
7,JUN,1969,153
8,JUN,1969,169
9,JUN,1969,148
10,JUN,1969,130
11,JUN,1969,131
12,JUN,1969,138
13,JUN,1969,122
14,JUN,1969,121
15,JUN,1969,167
16,JUN,1969,237
17,JUN,1969,157
18,JUN,1969,138
19,JUN,1969,145
20,JUN,1969,136
21,JUN,1969,117
22,JUN,1969,116
23,JUN,1969,129
24,JUN,1969,192
25,JUN,1969,237
26,JUN,1969,177
27,JUN,1969,219
28,JUN,1969,163
29,JUN,1969,153
30,JUN,1969,143
31,JUN,1969,
1,JUL,1969,150
2,JUL,1969,165
3,JUL,1969,134
4,JUL,1969,125
5,JUL,1969,135
6,JUL,1969,181
7,JUL,1969,185
8,JUL,1969,143
9,JUL,1969,152
10,JUL,1969,154
11,JUL,1969,168
12,JUL,1969,267
13,JUL,1969,162
14,JUL,1969,140
15,JUL,1969,129
16,JUL,1969,117
17,JUL,1969,110
18,JUL,1969,103
19,JUL,1969,105
20,JUL,1969,92.5
21,JUL,1969,87
22,JUL,1969,97.9
23,JUL,1969,115
24,JUL,1969,101
25,JUL,1969,96.2
26,JUL,1969,119
27,JUL,1969,100
28,JUL,1969,94.2
29,JUL,1969,98.4
30,JUL,1969,105
31,JUL,1969,136
1,AGO,1969,126
2,AGO,1969,116
3,AGO,1969,133
4,AGO,1969,244
5,AGO,1969,282
6,AGO,1969,200
7,AGO,1969,184
8,AGO,1969,308
9,AGO,1969,498
10,AGO,1969,311
11,AGO,1969,254
12,AGO,1969,238
13,AGO,1969,333
14,AGO,1969,402
15,AGO,1969,306
16,AGO,1969,388
17,AGO,1969,422
18,AGO,1969,303
19,AGO,1969,296
20,AGO,1969,277
21,AGO,1969,300
22,AGO,1969,376
23,AGO,1969,412
24,AGO,1969,453
25,AGO,1969,316
26,AGO,1969,339
27,AGO,1969,290
28,AGO,1969,270
29,AGO,1969,324
30,AGO,1969,254
31,AGO,1969,241
1,SET,1969,241
2,SET,1969,256
3,SET,1969,273
4,SET,1969,261
5,SET,1969,289
6,SET,1969,214
7,SET,1969,264
8,SET,1969,294
9,SET,1969,186
10,SET,1969,181
11,SET,1969,170
12,SET,1969,160
13,SET,1969,150
14,SET,1969,146
15,SET,1969,168
16,SET,1969,173
17,SET,1969,233
18,SET,1969,269
19,SET,1969,285
20,SET,1969,294
21,SET,1969,279
22,SET,1969,738
23,SET,1969,480
24,SET,1969,403
25,SET,1969,439
26,SET,1969,382
27,SET,1969,443
28,SET,1969,499
29,SET,1969,489
30,SET,1969,561
31,SET,1969,
1,OCT,1969,438
2,OCT,1969,464
3,OCT,1969,652
4,OCT,1969,909
5,OCT,1969,547
6,OCT,1969,791
7,OCT,1969,921
8,OCT,1969,1020
9,OCT,1969,802
10,OCT,1969,613
11,OCT,1969,621
12,OCT,1969,597
13,OCT,1969,535
14,OCT,1969,789
15,OCT,1969,809
16,OCT,1969,992
17,OCT,1969,706
18,OCT,1969,549
19,OCT,1969,451
20,OCT,1969,379
21,OCT,1969,371
22,OCT,1969,359
23,OCT,1969,334
24,OCT,1969,343
25,OCT,1969,352
26,OCT,1969,411
27,OCT,1969,516
28,OCT,1969,328
29,OCT,1969,307
30,OCT,1969,326
31,OCT,1969,346
1,NOV,1969,335
2,NOV,1969,285
3,NOV,1969,264
4,NOV,1969,249
5,NOV,1969,252
6,NOV,1969,281
7,NOV,1969,250
8,NOV,1969,427
9,NOV,1969,437
10,NOV,1969,435
11,NOV,1969,513
12,NOV,1969,404
13,NOV,1969,332
14,NOV,1969,339
15,NOV,1969,362
16,NOV,1969,364
17,NOV,1969,320
18,NOV,1969,391
19,NOV,1969,456
20,NOV,1969,461
21,NOV,1969,454
22,NOV,1969,421
23,NOV,1969,420
24,NOV,1969,499
25,NOV,1969,624
26,NOV,1969,736
27,NOV,1969,749
28,NOV,1969,547
29,NOV,1969,516
30,NOV,1969,516
31,NOV,1969,
1,DIC,1969,467
2,DIC,1969,419
3,DIC,1969,365
4,DIC,1969,355
5,DIC,1969,337
6,DIC,1969,324
7,DIC,1969,291
8,DIC,1969,256
9,DIC,1969,234
10,DIC,1969,216
11,DIC,1969,201
12,DIC,1969,186
13,DIC,1969,165
14,DIC,1969,166
15,DIC,1969,156
16,DIC,1969,149
17,DIC,1969,149
18,DIC,1969,141
19,DIC,1969,135
20,DIC,1969,167
21,DIC,1969,156
22,DIC,1969,174
23,DIC,1969,216
24,DIC,1969,201
25,DIC,1969,139
26,DIC,1969,126
27,DIC,1969,126
28,DIC,1969,115
29,DIC,1969,110
30,DIC,1969,109
31,DIC,1969,111
1,ENE,1970,125
2,ENE,1970,106
3,ENE,1970,102
4,ENE,1970,96.7
5,ENE,1970,63.5
6,ENE,1970,91.4
7,ENE,1970,89.7
8,ENE,1970,89.7
9,ENE,1970,86.3
10,ENE,1970,94.9
11,ENE,1970,89.7
12,ENE,1970,91.4
13,ENE,1970,93.2
14,ENE,1970,113
15,ENE,1970,117
16,ENE,1970,88
17,ENE,1970,83
18,ENE,1970,86.3
19,ENE,1970,294
20,ENE,1970,165
21,ENE,1970,123
22,ENE,1970,110
23,ENE,1970,102
24,ENE,1970,96.7
25,ENE,1970,93.2
26,ENE,1970,88
27,ENE,1970,86.3
28,ENE,1970,83.1
29,ENE,1970,84.6
30,ENE,1970,76.9
31,ENE,1970,75.3
1,FEB,1970,73.8
2,FEB,1970,70.8
3,FEB,1970,69.3
4,FEB,1970,67.8
5,FEB,1970,67.8
6,FEB,1970,68
7,FEB,1970,67.8
8,FEB,1970,65
9,FEB,1970,66.4
10,FEB,1970,62.1
11,FEB,1970,59.4
12,FEB,1970,59.4
13,FEB,1970,58.1
14,FEB,1970,59.4
15,FEB,1970,56.7
16,FEB,1970,59.4
17,FEB,1970,63.5
18,FEB,1970,56.7
19,FEB,1970,55.4
20,FEB,1970,52.8
21,FEB,1970,50.2
22,FEB,1970,48.9
23,FEB,1970,48.9
24,FEB,1970,47.7
25,FEB,1970,48.9
26,FEB,1970,47.7
27,FEB,1970,46.5
28,FEB,1970,45.3
29,FEB,1970,
30,FEB,1970,
31,FEB,1970,
1,MAR,1970,44.1
2,MAR,1970,42.9
3,MAR,1970,41.7
4,MAR,1970,41.7
5,MAR,1970,41.7
6,MAR,1970,40.7
7,MAR,1970,40.7
8,MAR,1970,39.5
9,MAR,1970,38.3
10,MAR,1970,39.5
11,MAR,1970,40.7
12,MAR,1970,48.9
13,MAR,1970,45.3
14,MAR,1970,47.7
15,MAR,1970,42.9
16,MAR,1970,39.5
17,MAR,1970,38.3
18,MAR,1970,45.3
19,MAR,1970,36.2
20,MAR,1970,36.2
21,MAR,1970,35.1
22,MAR,1970,34.1
23,MAR,1970,35.1
24,MAR,1970,35.1
25,MAR,1970,36.2
26,MAR,1970,36.2
27,MAR,1970,100
28,MAR,1970,59.4
29,MAR,1970,72.3
30,MAR,1970,72.3
31,MAR,1970,76.9
1,ABR,1970,91.4
2,ABR,1970,66.4
3,ABR,1970,55.4
4,ABR,1970,51.5
5,ABR,1970,47.7
6,ABR,1970,55.4
7,ABR,1970,52.8
8,ABR,1970,58.1
9,ABR,1970,157
10,ABR,1970,256
11,ABR,1970,285
12,ABR,1970,426
13,ABR,1970,234
14,ABR,1970,362
15,ABR,1970,457
16,ABR,1970,315
17,ABR,1970,209
18,ABR,1970,167
19,ABR,1970,145
20,ABR,1970,128
21,ABR,1970,128
22,ABR,1970,106
23,ABR,1970,98.4
24,ABR,1970,91.4
25,ABR,1970,86.3
26,ABR,1970,80
27,ABR,1970,80
28,ABR,1970,86.3
29,ABR,1970,86.3
30,ABR,1970,81.5
31,ABR,1970,
1,MAY,1970,84.6
2,MAY,1970,142
3,MAY,1970,129
4,MAY,1970,119
5,MAY,1970,123
6,MAY,1970,97.5
7,MAY,1970,101
8,MAY,1970,93
9,MAY,1970,103
10,MAY,1970,107
11,MAY,1970,100
12,MAY,1970,116
13,MAY,1970,120
14,MAY,1970,125
15,MAY,1970,203
16,MAY,1970,223
17,MAY,1970,327
18,MAY,1970,415
19,MAY,1970,365
20,MAY,1970,371
21,MAY,1970,412
22,MAY,1970,361
23,MAY,1970,354
24,MAY,1970,324
25,MAY,1970,412
26,MAY,1970,369
27,MAY,1970,289
28,MAY,1970,328
29,MAY,1970,292
30,MAY,1970,276
31,MAY,1970,252
1,JUN,1970,232
2,JUN,1970,219
3,JUN,1970,219
4,JUN,1970,204
5,JUN,1970,183
6,JUN,1970,170
7,JUN,1970,162
8,JUN,1970,170
9,JUN,1970,147
10,JUN,1970,241
11,JUN,1970,162
12,JUN,1970,181
13,JUN,1970,177
14,JUN,1970,204
15,JUN,1970,198
16,JUN,1970,205
17,JUN,1970,219
18,JUN,1970,191
19,JUN,1970,231
20,JUN,1970,624
21,JUN,1970,435
22,JUN,1970,309
23,JUN,1970,300
24,JUN,1970,260
25,JUN,1970,323
26,JUN,1970,282
27,JUN,1970,283
28,JUN,1970,240
29,JUN,1970,221
30,JUN,1970,258
31,JUN,1970,
1,JUL,1970,377
2,JUL,1970,288
3,JUL,1970,306
4,JUL,1970,270
5,JUL,1970,242
6,JUL,1970,208
7,JUL,1970,191
8,JUL,1970,206
9,JUL,1970,219
10,JUL,1970,201
11,JUL,1970,291
12,JUL,1970,352
13,JUL,1970,244
14,JUL,1970,211
15,JUL,1970,195
16,JUL,1970,213
17,JUL,1970,211
18,JUL,1970,277
19,JUL,1970,229
20,JUL,1970,226
21,JUL,1970,291
22,JUL,1970,271
23,JUL,1970,261
24,JUL,1970,237
25,JUL,1970,335
26,JUL,1970,372
27,JUL,1970,335
28,JUL,1970,311
29,JUL,1970,462
30,JUL,1970,480
31,JUL,1970,430
1,AGO,1970,401
2,AGO,1970,384
3,AGO,1970,324
4,AGO,1970,286
5,AGO,1970,263
6,AGO,1970,291
7,AGO,1970,309
8,AGO,1970,337
9,AGO,1970,430
10,AGO,1970,332
11,AGO,1970,321
12,AGO,1970,289
13,AGO,1970,306
14,AGO,1970,204
15,AGO,1970,293
16,AGO,1970,265
17,AGO,1970,295
18,AGO,1970,271
19,AGO,1970,223
20,AGO,1970,216
21,AGO,1970,232
22,AGO,1970,210
23,AGO,1970,260
24,AGO,1970,350
25,AGO,1970,352
26,AGO,1970,336
27,AGO,1970,298
28,AGO,1970,418
29,AGO,1970,600
30,AGO,1970,877
31,AGO,1970,560
1,SET,1970,482
2,SET,1970,419
3,SET,1970,437
4,SET,1970,397
5,SET,1970,371
6,SET,1970,540
7,SET,1970,410
8,SET,1970,532
9,SET,1970,502
10,SET,1970,387
11,SET,1970,375
12,SET,1970,354
13,SET,1970,447
14,SET,1970,449
15,SET,1970,414
16,SET,1970,456
17,SET,1970,418
18,SET,1970,474
19,SET,1970,483
20,SET,1970,478
21,SET,1970,468
22,SET,1970,500
23,SET,1970,625
24,SET,1970,534
25,SET,1970,513
26,SET,1970,545
27,SET,1970,521
28,SET,1970,498
29,SET,1970,676
30,SET,1970,781
31,SET,1970,
1,OCT,1970,662
2,OCT,1970,690
3,OCT,1970,608
4,OCT,1970,479
5,OCT,1970,477
6,OCT,1970,533
7,OCT,1970,507
8,OCT,1970,471
9,OCT,1970,949
10,OCT,1970,851
11,OCT,1970,716
12,OCT,1970,599
13,OCT,1970,496
14,OCT,1970,502
15,OCT,1970,489
16,OCT,1970,452
17,OCT,1970,427
18,OCT,1970,395
19,OCT,1970,343
20,OCT,1970,419
21,OCT,1970,391
22,OCT,1970,521
23,OCT,1970,864
24,OCT,1970,545
25,OCT,1970,513
26,OCT,1970,571
27,OCT,1970,562
28,OCT,1970,546
29,OCT,1970,689
30,OCT,1970,1233
31,OCT,1970,877
1,NOV,1970,717
2,NOV,1970,516
3,NOV,1970,426
4,NOV,1970,369
5,NOV,1970,330
6,NOV,1970,302
7,NOV,1970,278
8,NOV,1970,350
9,NOV,1970,535
10,NOV,1970,531
11,NOV,1970,546
12,NOV,1970,403
13,NOV,1970,355
14,NOV,1970,366
15,NOV,1970,380
16,NOV,1970,455
17,NOV,1970,611
18,NOV,1970,414
19,NOV,1970,378
20,NOV,1970,323
21,NOV,1970,284
22,NOV,1970,260
23,NOV,1970,245
24,NOV,1970,228
25,NOV,1970,217
26,NOV,1970,198
27,NOV,1970,184
28,NOV,1970,176
29,NOV,1970,169
30,NOV,1970,183
31,NOV,1970,
1,DIC,1970,159
2,DIC,1970,169
3,DIC,1970,172
4,DIC,1970,338
5,DIC,1970,357
6,DIC,1970,264
7,DIC,1970,231
8,DIC,1970,234
9,DIC,1970,209
10,DIC,1970,195
11,DIC,1970,210
12,DIC,1970,188
13,DIC,1970,175
14,DIC,1970,166
15,DIC,1970,152
16,DIC,1970,151
17,DIC,1970,157
18,DIC,1970,150
19,DIC,1970,173
20,DIC,1970,155
21,DIC,1970,142
22,DIC,1970,158
23,DIC,1970,147
24,DIC,1970,142
25,DIC,1970,145
26,DIC,1970,135
27,DIC,1970,143
28,DIC,1970,131
29,DIC,1970,119
30,DIC,1970,112
31,DIC,1970,107
1,ENE,1971,106
2,ENE,1971,122
3,ENE,1971,117
4,ENE,1971,118
5,ENE,1971,152
6,ENE,1971,141
7,ENE,1971,172
8,ENE,1971,127
9,ENE,1971,106
10,ENE,1971,122
11,ENE,1971,107
12,ENE,1971,108
13,ENE,1971,108
14,ENE,1971,101
15,ENE,1971,94.8
16,ENE,1971,90
17,ENE,1971,85.4
18,ENE,1971,83.8
19,ENE,1971,107
20,ENE,1971,108
21,ENE,1971,86.9
22,ENE,1971,82.3
23,ENE,1971,95.2
24,ENE,1971,84.7
25,ENE,1971,79.2
26,ENE,1971,78
27,ENE,1971,74
28,ENE,1971,67.1
29,ENE,1971,65
30,ENE,1971,65
31,ENE,1971,63.2
1,FEB,1971,61.4
2,FEB,1971,60.7
3,FEB,1971,58.7
4,FEB,1971,56.7
5,FEB,1971,56
6,FEB,1971,56
7,FEB,1971,54.1
8,FEB,1971,51.5
9,FEB,1971,51.5
10,FEB,1971,49.5
11,FEB,1971,48.9
12,FEB,1971,48.9
13,FEB,1971,48.3
14,FEB,1971,54.4
15,FEB,1971,47.1
16,FEB,1971,59
17,FEB,1971,50
18,FEB,1971,43.8
19,FEB,1971,44
20,FEB,1971,43
21,FEB,1971,42
22,FEB,1971,42
23,FEB,1971,50
24,FEB,1971,47
25,FEB,1971,45.9
26,FEB,1971,52
27,FEB,1971,47
28,FEB,1971,51
29,FEB,1971,
30,FEB,1971,
31,FEB,1971,
1,MAR,1971,48
2,MAR,1971,45.8
3,MAR,1971,53
4,MAR,1971,51
5,MAR,1971,51
6,MAR,1971,42.9
7,MAR,1971,40
8,MAR,1971,39.5
9,MAR,1971,37.7
10,MAR,1971,37.2
11,MAR,1971,38.9
12,MAR,1971,36
13,MAR,1971,35.8
14,MAR,1971,39
15,MAR,1971,55
16,MAR,1971,62
17,MAR,1971,73
18,MAR,1971,63
19,MAR,1971,47
20,MAR,1971,44
21,MAR,1971,47.7
22,MAR,1971,42.9
23,MAR,1971,48.1
24,MAR,1971,51.5
25,MAR,1971,53.8
26,MAR,1971,69.8
27,MAR,1971,57.9
28,MAR,1971,49.6
29,MAR,1971,50.9
30,MAR,1971,51
31,MAR,1971,50.7
1,ABR,1971,48
2,ABR,1971,49.5
3,ABR,1971,57.2
4,ABR,1971,66.7
5,ABR,1971,52.6
6,ABR,1971,50.2
7,ABR,1971,50.2
8,ABR,1971,46.5
9,ABR,1971,44.1
10,ABR,1971,45.3
11,ABR,1971,44.1
12,ABR,1971,44.1
13,ABR,1971,43.5
14,ABR,1971,50.1
15,ABR,1971,64.8
16,ABR,1971,51
17,ABR,1971,49
18,ABR,1971,49
19,ABR,1971,60.5
20,ABR,1971,82.3
21,ABR,1971,138
22,ABR,1971,104
23,ABR,1971,98.4
24,ABR,1971,77.5
25,ABR,1971,67.8
26,ABR,1971,65.9
27,ABR,1971,78.9
28,ABR,1971,64
29,ABR,1971,51.2
30,ABR,1971,52.4
31,ABR,1971,
1,MAY,1971,68.3
2,MAY,1971,79.8
3,MAY,1971,71.5
4,MAY,1971,71.6
5,MAY,1971,102
6,MAY,1971,73.3
7,MAY,1971,83.8
8,MAY,1971,120
9,MAY,1971,102
10,MAY,1971,132
11,MAY,1971,151
12,MAY,1971,121
13,MAY,1971,233
14,MAY,1971,307
15,MAY,1971,194
16,MAY,1971,233
17,MAY,1971,255
18,MAY,1971,268
19,MAY,1971,284
20,MAY,1971,322
21,MAY,1971,263
22,MAY,1971,337
23,MAY,1971,368
24,MAY,1971,379
25,MAY,1971,439
26,MAY,1971,300
27,MAY,1971,206
28,MAY,1971,299
29,MAY,1971,386
30,MAY,1971,342
31,MAY,1971,236
1,JUN,1971,241
2,JUN,1971,242
3,JUN,1971,191
4,JUN,1971,191
5,JUN,1971,194
6,JUN,1971,166
7,JUN,1971,188
8,JUN,1971,435
9,JUN,1971,269
10,JUN,1971,237
11,JUN,1971,238
12,JUN,1971,279
13,JUN,1971,439
14,JUN,1971,284
15,JUN,1971,280
16,JUN,1971,232
17,JUN,1971,270
18,JUN,1971,248
19,JUN,1971,203
20,JUN,1971,218
21,JUN,1971,220
22,JUN,1971,241
23,JUN,1971,190
24,JUN,1971,167
25,JUN,1971,207
26,JUN,1971,208
27,JUN,1971,159
28,JUN,1971,224
29,JUN,1971,308
30,JUN,1971,244
31,JUN,1971,
1,JUL,1971,344
2,JUL,1971,320
3,JUL,1971,342
4,JUL,1971,406
5,JUL,1971,243
6,JUL,1971,240
7,JUL,1971,210
8,JUL,1971,184
9,JUL,1971,154
10,JUL,1971,142
11,JUL,1971,169
12,JUL,1971,178
13,JUL,1971,135
14,JUL,1971,154
15,JUL,1971,194
16,JUL,1971,192
17,JUL,1971,325
18,JUL,1971,196
19,JUL,1971,170
20,JUL,1971,148
21,JUL,1971,135
22,JUL,1971,128
23,JUL,1971,128
24,JUL,1971,126
25,JUL,1971,118
26,JUL,1971,179
27,JUL,1971,115
28,JUL,1971,235
29,JUL,1971,194
30,JUL,1971,178
31,JUL,1971,157
1,AGO,1971,161
2,AGO,1971,260
3,AGO,1971,260
4,AGO,1971,288
5,AGO,1971,228
6,AGO,1971,213
7,AGO,1971,267
8,AGO,1971,294
9,AGO,1971,480
10,AGO,1971,238
11,AGO,1971,200
12,AGO,1971,280
13,AGO,1971,200
14,AGO,1971,212
15,AGO,1971,258
16,AGO,1971,276
17,AGO,1971,225
18,AGO,1971,306
19,AGO,1971,276
20,AGO,1971,352
21,AGO,1971,250
22,AGO,1971,318
23,AGO,1971,353
24,AGO,1971,342
25,AGO,1971,353
26,AGO,1971,462
27,AGO,1971,442
28,AGO,1971,440
29,AGO,1971,368
30,AGO,1971,334
31,AGO,1971,278
1,SET,1971,261
2,SET,1971,285
3,SET,1971,540
4,SET,1971,339
5,SET,1971,356
6,SET,1971,357
7,SET,1971,322
8,SET,1971,335
9,SET,1971,385
10,SET,1971,824
11,SET,1971,445
12,SET,1971,370
13,SET,1971,333
14,SET,1971,309
15,SET,1971,366
16,SET,1971,404
17,SET,1971,359
18,SET,1971,345
19,SET,1971,1210
20,SET,1971,1220
21,SET,1971,698
22,SET,1971,510
23,SET,1971,510
24,SET,1971,490
25,SET,1971,555
26,SET,1971,457
27,SET,1971,451
28,SET,1971,439
29,SET,1971,414
30,SET,1971,330
31,SET,1971,
1,OCT,1971,369
2,OCT,1971,355
3,OCT,1971,360
4,OCT,1971,360
5,OCT,1971,360
6,OCT,1971,340
7,OCT,1971,380
8,OCT,1971,351
9,OCT,1971,580
10,OCT,1971,587
11,OCT,1971,601
12,OCT,1971,533
13,OCT,1971,511
14,OCT,1971,540
15,OCT,1971,520
16,OCT,1971,579
17,OCT,1971,527
18,OCT,1971,486
19,OCT,1971,458
20,OCT,1971,428
21,OCT,1971,363
22,OCT,1971,414
23,OCT,1971,411
24,OCT,1971,400
25,OCT,1971,440
26,OCT,1971,427
27,OCT,1971,399
28,OCT,1971,348
29,OCT,1971,438
30,OCT,1971,410
31,OCT,1971,423
1,NOV,1971,417
2,NOV,1971,389
3,NOV,1971,447
4,NOV,1971,464
5,NOV,1971,369
6,NOV,1971,310
7,NOV,1971,275
8,NOV,1971,259
9,NOV,1971,218
10,NOV,1971,231
11,NOV,1971,257
12,NOV,1971,233
13,NOV,1971,308
14,NOV,1971,247
15,NOV,1971,202
16,NOV,1971,199
17,NOV,1971,264
18,NOV,1971,363
19,NOV,1971,337
20,NOV,1971,272
21,NOV,1971,241
22,NOV,1971,205
23,NOV,1971,184
24,NOV,1971,169
25,NOV,1971,160
26,NOV,1971,158
27,NOV,1971,153
28,NOV,1971,176
29,NOV,1971,170
30,NOV,1971,139
31,NOV,1971,
1,DIC,1971,139
2,DIC,1971,135
3,DIC,1971,125
4,DIC,1971,115
5,DIC,1971,115
6,DIC,1971,112
7,DIC,1971,104
8,DIC,1971,98
9,DIC,1971,94.5
10,DIC,1971,91.9
11,DIC,1971,87.9
12,DIC,1971,84.1
13,DIC,1971,82
14,DIC,1971,78.5
15,DIC,1971,75.4
16,DIC,1971,73.9
17,DIC,1971,75.1
18,DIC,1971,75.5
19,DIC,1971,69.7
20,DIC,1971,68.9
21,DIC,1971,66.6
22,DIC,1971,65.9
23,DIC,1971,65.3
24,DIC,1971,65.7
25,DIC,1971,64.8
26,DIC,1971,61.8
27,DIC,1971,60.8
28,DIC,1971,58.8
29,DIC,1971,58.4
30,DIC,1971,56.4
31,DIC,1971,56.2
1,ENE,1972,55.5
